base_seed,dataset,elapsed_time,fold,max_depth,model,random_seed,test_acc,train_acc,trial_id,trial_id_agg,val_acc,hyperparameters
42,magic,1.222458,1,,XGBoost,154,0.850897,0.878137,112,112,0.847420,"{""colsample_bytree"":0.75,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":3,""min_child_weight"":1,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,0.393973,2,,XGBoost,154,0.855381,0.877710,112,112,0.856395,"{""colsample_bytree"":0.75,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":3,""min_child_weight"":1,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,0.413363,3,,XGBoost,154,0.857997,0.877497,112,112,0.848168,"{""colsample_bytree"":0.75,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":3,""min_child_weight"":1,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,1.703366,4,,XGBoost,154,0.857623,0.880594,112,112,0.840688,"{""colsample_bytree"":0.75,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":3,""min_child_weight"":1,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,0.357016,0,,XGBoost,155,0.846039,0.866923,113,113,0.848168,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.415010,1,,XGBoost,155,0.847534,0.864680,113,113,0.845924,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.377830,2,,XGBoost,155,0.848655,0.866282,113,113,0.859387,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.417033,3,,XGBoost,155,0.854260,0.867884,113,113,0.834705,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.444553,4,,XGBoost,155,0.852765,0.866709,113,113,0.845924,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.689206,0,,XGBoost,156,0.819133,0.840436,114,114,0.813762,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":1,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.734702,1,,XGBoost,156,0.808296,0.842251,114,114,0.816006,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":1,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,1.238878,2,,XGBoost,156,0.821001,0.837659,114,114,0.807031,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":1,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.366884,3,,XGBoost,156,0.822870,0.841611,114,114,0.807779,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":1,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.540666,4,,XGBoost,156,0.826607,0.842251,114,114,0.816006,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":1,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.385487,0,,XGBoost,157,0.850523,0.867777,115,115,0.836948,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.63}"
42,magic,0.685635,1,,XGBoost,157,0.843797,0.865214,115,115,0.847420,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.63}"
42,magic,0.457303,2,,XGBoost,157,0.853886,0.865748,115,115,0.853403,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.63}"
42,magic,0.466176,3,,XGBoost,157,0.852765,0.866923,115,115,0.841436,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.63}"
42,magic,0.441664,4,,XGBoost,157,0.849402,0.866069,115,115,0.835453,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":2,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.0,""reg_lambda"":0.0,""subsample"":0.63}"
42,magic,0.589145,0,,XGBoost,158,0.843423,0.864467,116,116,0.849663,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.574832,1,,XGBoost,158,0.846413,0.864787,116,116,0.845176,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.604125,2,,XGBoost,158,0.850149,0.863505,116,116,0.845176,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.567678,3,,XGBoost,158,0.849028,0.862437,116,116,0.841436,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,1.049475,4,,XGBoost,158,0.854260,0.863078,116,116,0.835453,"{""colsample_bytree"":1.0,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":0.5,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.538405,0,,XGBoost,159,0.849028,0.875788,117,117,0.858639,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":500,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.63}"
42,magic,0.506052,1,,XGBoost,159,0.854634,0.876856,117,117,0.845176,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":500,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.63}"
42,magic,0.935229,2,,XGBoost,159,0.860987,0.875467,117,117,0.852655,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":500,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.63}"
42,magic,0.711400,3,,XGBoost,159,0.860613,0.875574,117,117,0.845924,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":500,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.63}"
42,magic,0.480453,4,,XGBoost,159,0.858371,0.877069,117,117,0.848168,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":500,""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.63}"
42,magic,0.430716,0,,XGBoost,160,0.839312,0.847271,118,118,0.837696,"{""colsample_bytree"":0.75,""gamma"":0.5,""learning_rate"":0.05,""max_depth"":2,""min_child_weight"":3,""n_estimators"":250,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.5}"
42,magic,0.625598,1,,XGBoost,160,0.835202,0.848339,118,118,0.839192,"{""colsample_bytree"":0.75,""gamma"":0.5,""learning_rate"":0.05,""max_depth"":2,""min_child_weight"":3,""n_estimators"":250,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.5}"
42,magic,0.398224,2,,XGBoost,160,0.847534,0.848446,118,118,0.836948,"{""colsample_bytree"":0.75,""gamma"":0.5,""learning_rate"":0.05,""max_depth"":2,""min_child_weight"":3,""n_estimators"":250,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.5}"
42,magic,0.396473,3,,XGBoost,160,0.845291,0.849087,118,118,0.830217,"{""colsample_bytree"":0.75,""gamma"":0.5,""learning_rate"":0.05,""max_depth"":2,""min_child_weight"":3,""n_estimators"":250,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.5}"
42,magic,4.030661,4,,XGBoost,160,0.847160,0.847164,118,118,0.839192,"{""colsample_bytree"":0.75,""gamma"":0.5,""learning_rate"":0.05,""max_depth"":2,""min_child_weight"":3,""n_estimators"":250,""reg_alpha"":0.5,""reg_lambda"":0.0,""subsample"":0.5}"
42,magic,0.533046,0,,XGBoost,161,0.849028,0.960483,119,119,0.854151,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":6,""min_child_weight"":1,""n_estimators"":100,""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.557132,1,,XGBoost,161,0.861360,0.964007,119,119,0.843680,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":6,""min_child_weight"":1,""n_estimators"":100,""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.460694,2,,XGBoost,161,0.859865,0.958988,119,119,0.861631,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":6,""min_child_weight"":1,""n_estimators"":100,""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,3.258882,3,,XGBoost,161,0.860987,0.960910,119,119,0.849663,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":6,""min_child_weight"":1,""n_estimators"":100,""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.428373,4,,XGBoost,161,0.859118,0.958774,119,119,0.851159,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":6,""min_child_weight"":1,""n_estimators"":100,""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.475620,0,,XGBoost,53,0.852392,0.892769,11,11,0.858639,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":1.0}"
42,magic,0.366855,1,,XGBoost,53,0.857997,0.895974,11,11,0.849663,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":1.0}"
42,magic,0.481888,2,,XGBoost,53,0.859492,0.894158,11,11,0.856395,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":1.0}"
42,magic,0.399355,3,,XGBoost,53,0.858371,0.894799,11,11,0.838444,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":1.0}"
42,magic,0.439599,4,,XGBoost,53,0.856876,0.897682,11,11,0.842932,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":1.0}"
42,magic,0.683498,0,,XGBoost,162,0.834081,0.852291,120,120,0.838444,"{""colsample_bytree"":0.25,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.410679,1,,XGBoost,162,0.833707,0.855602,120,120,0.836948,"{""colsample_bytree"":0.25,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.333709,2,,XGBoost,162,0.844918,0.854000,120,120,0.840688,"{""colsample_bytree"":0.25,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.550657,3,,XGBoost,162,0.838191,0.856990,120,120,0.820494,"{""colsample_bytree"":0.25,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,1.210628,4,,XGBoost,162,0.840807,0.855815,120,120,0.828721,"{""colsample_bytree"":0.25,""gamma"":1.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":1.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.814672,0,,XGBoost,163,0.829596,0.849194,121,121,0.833957,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.490976,1,,XGBoost,163,0.828475,0.848339,121,121,0.830965,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.554097,2,,XGBoost,163,0.841555,0.847698,121,121,0.829469,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.551518,3,,XGBoost,163,0.838191,0.846737,121,121,0.821242,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,1.136688,4,,XGBoost,163,0.840433,0.849621,121,121,0.819746,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":5,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.392137,0,,XGBoost,164,0.821001,0.827726,122,122,0.821990,"{""colsample_bytree"":0.5,""gamma"":5.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.650015,1,,XGBoost,164,0.813901,0.827192,122,122,0.816754,"{""colsample_bytree"":0.5,""gamma"":5.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.404137,2,,XGBoost,164,0.830717,0.827940,122,122,0.818250,"{""colsample_bytree"":0.5,""gamma"":5.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.510736,3,,XGBoost,164,0.826233,0.827619,122,122,0.808527,"{""colsample_bytree"":0.5,""gamma"":5.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.367131,4,,XGBoost,164,0.818012,0.823988,122,122,0.805535,"{""colsample_bytree"":0.5,""gamma"":5.0,""learning_rate"":0.01,""max_depth"":4,""min_child_weight"":3,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.5}"
42,magic,0.458344,0,,XGBoost,165,0.849028,0.871516,123,123,0.852655,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.417409,1,,XGBoost,165,0.848281,0.867243,123,123,0.845176,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.461531,2,,XGBoost,165,0.853513,0.870234,123,123,0.848915,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.606941,3,,XGBoost,165,0.858371,0.872904,123,123,0.849663,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,0.420852,4,,XGBoost,165,0.853139,0.874399,123,123,0.835453,"{""colsample_bytree"":0.75,""gamma"":5.0,""learning_rate"":0.3,""max_depth"":4,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.0,""subsample"":0.8}"
42,magic,18.544339,0,,XGBoost,166,0.829223,0.855068,124,124,0.825729,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":5,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.514094,1,,XGBoost,166,0.825112,0.854961,124,124,0.813762,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":5,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.424573,2,,XGBoost,166,0.838939,0.852077,124,124,0.826477,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":5,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.679103,3,,XGBoost,166,0.832960,0.855602,124,124,0.809274,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":5,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,1.040605,4,,XGBoost,166,0.838191,0.858486,124,124,0.821990,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":6,""min_child_weight"":5,""n_estimators"":250,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.575886,0,,XGBoost,167,0.849776,0.898857,125,125,0.858639,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,0.459194,1,,XGBoost,167,0.852765,0.898003,125,125,0.836948,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,0.434018,2,,XGBoost,167,0.858744,0.898857,125,125,0.861631,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,0.579500,3,,XGBoost,167,0.858371,0.896508,125,125,0.845924,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,2.378924,4,,XGBoost,167,0.861360,0.898537,125,125,0.838444,"{""colsample_bytree"":0.75,""gamma"":0.1,""learning_rate"":0.3,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":1.0}"
42,magic,5.826447,0,,XGBoost,168,0.798954,0.812133,126,126,0.800299,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":3,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,1.446960,1,,XGBoost,168,0.803064,0.810744,126,126,0.788332,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":3,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.626255,2,,XGBoost,168,0.809043,0.811812,126,126,0.804039,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":3,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.571728,3,,XGBoost,168,0.794843,0.810317,126,126,0.800299,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":3,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.635229,4,,XGBoost,168,0.812033,0.815871,126,126,0.798803,"{""colsample_bytree"":0.25,""gamma"":0.5,""learning_rate"":0.01,""max_depth"":3,""min_child_weight"":10,""n_estimators"":100,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.8}"
42,magic,0.945820,0,,XGBoost,169,0.856876,0.909217,127,127,0.865370,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,3.090988,1,,XGBoost,169,0.859118,0.907508,127,127,0.847420,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.579360,2,,XGBoost,169,0.860987,0.909751,127,127,0.868362,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.621870,3,,XGBoost,169,0.863229,0.911246,127,127,0.848168,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.690669,4,,XGBoost,169,0.862108,0.908897,127,127,0.846672,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.1,""max_depth"":6,""min_child_weight"":3,""n_estimators"":100,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.5}"
42,magic,0.699676,0,,XGBoost,170,0.849402,0.979173,128,128,0.854899,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":10,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.646276,1,,XGBoost,170,0.853886,0.981309,128,128,0.831713,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":10,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.640780,2,,XGBoost,170,0.852765,0.978853,128,128,0.847420,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":10,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.810181,3,,XGBoost,170,0.856502,0.978960,128,128,0.848168,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":10,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,1.118441,4,,XGBoost,170,0.856129,0.977785,128,128,0.833957,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":10,""n_estimators"":500,""reg_alpha"":1.0,""reg_lambda"":0.1,""subsample"":0.63}"
42,magic,0.713130,0,,XGBoost,171,0.846039,0.889352,129,129,0.860883,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.63}"
42,magic,0.712528,1,,XGBoost,171,0.859492,0.895333,129,129,0.849663,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.63}"
42,magic,0.518423,2,,XGBoost,171,0.860239,0.889138,129,129,0.851159,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.63}"
42,magic,0.489241,3,,XGBoost,171,0.859118,0.887643,129,129,0.845924,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.63}"
42,magic,1.437589,4,,XGBoost,171,0.860613,0.891488,129,129,0.839192,"{""colsample_bytree"":1.0,""gamma"":0.5,""learning_rate"":0.2,""max_depth"":5,""min_child_weight"":5,""n_estimators"":50,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.63}"
42,magic,0.591426,0,,XGBoost,54,0.811286,0.822493,12,12,0.813762,"{""colsample_bytree"":0.75,""gamma"":1.0,""learning_rate"":0.05,""max_depth"":3,""min_child_weight"":1,""n_estimators"":50,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.8}"
